Age,workclass,fnlwgt,education,education-num,marital-status,Occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,gincome
30,self-employed,180859,Bachelors,10,Never-married,Craft-repair,Own-child,White,Male,0,0,8,US,<=50K
54,Private,221915,Bachelors,10,Widowed,Craft-repair,Unmarried,White,Female,0,0,50,US,<=50K
40,Private,26892,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
21,Private,351084,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
34,Private,97306,Bachelors,13,Divorced,Craft-repair,Unmarried,White,Female,0,0,25,US,<=50K
30,Private,185027,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
31,Private,182539,Bachelors,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,US,<=50K
22,Private,215395,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,37,US,<=50K
37,Private,186434,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,US,>50K
52,Government,346668,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,US,<=50K
57,self-employed,412952,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,<=50K
48,Private,167009,Bachelors,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,US,<=50K
58,Private,316000,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
35,self-employed,216256,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,<=50K
40,Private,341835,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,US,<=50K
30,Private,169841,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,25,US,<=50K
26,self-employed,200681,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
46,self-employed,456956,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,US,<=50K
26,Government,276075,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,US,<=50K
50,Government,96657,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,US,<=50K
22,Private,374313,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,US,>50K
36,Private,110998,Masters,14,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,<=50K
30,Private,53285,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,US,>50K
58,Private,104613,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
72,Private,298070,Bachelors,11,Separated,Other-service,Unmarried,White,Female,6723,0,25,US,<=50K
19,Private,318822,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
29,Private,375078,HS-grad,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Mexico,<=50K
30,Private,210851,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
47,self-employed,213745,Bachelors,10,Divorced,Other-service,Unmarried,White,Female,0,0,45,US,<=50K
51,Private,204447,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
26,Private,318934,HS-grad,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,US,<=50K
24,Private,237386,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,US,<=50K
44,Private,182629,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,24,Iran,<=50K
43,Private,144778,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
35,Private,117166,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,US,<=50K
51,Private,237630,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,50,US,>50K
41,Private,171550,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
38,Private,165302,Bachelors,10,Divorced,Adm-clerical,Unmarried,Other,Female,0,0,40,US,<=50K
39,Government,42186,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,3464,0,20,US,<=50K
54,Private,284952,HS-grad,6,Separated,Sales,Unmarried,White,Female,0,0,43,Italy,<=50K
62,Private,96099,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,US,<=50K
45,Private,198759,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,US,<=50K
30,Private,227886,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Female,0,0,35,Jamaica,<=50K
32,Private,391874,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
23,self-employed,184370,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,US,<=50K
84,Government,135839,Bachelors,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,14,US,<=50K
46,Private,194698,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,US,<=50K
67,Government,342175,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,2009,0,40,US,<=50K
29,Private,67218,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
33,Private,205152,Bachelors,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,US,>50K
23,Private,434467,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,US,<=50K
42,Government,404573,Masters,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,US,<=50K
17,Private,99462,HS-grad,7,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,20,US,<=50K
60,Private,170310,HS-grad,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,<=50K
31,Private,199883,HS-grad,8,Divorced,Transport-moving,Own-child,White,Male,0,0,40,US,<=50K
28,Private,70034,HS-grad,4,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Portugal,<=50K
31,Private,393357,HS-grad,5,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,48,US,<=50K
31,Private,72630,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,50,US,>50K
61,Private,223133,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,US,<=50K
43,Government,345969,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
40,Government,195520,Bachelors,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,49,US,<=50K
39,Private,257942,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,US,<=50K
37,Government,269300,Bachelors,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,27,US,<=50K
47,Private,137354,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,US,<=50K
45,Government,232997,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,US,>50K
30,Private,77266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,US,<=50K
30,self-employed,164190,Masters,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,US,<=50K
49,Private,153536,Bachelors,10,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,44,US,>50K
51,Government,26832,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
31,Private,188096,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,72,US,>50K
48,self-employed,369522,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,US,>50K
20,Private,110998,Bachelors,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,US,<=50K
32,Private,205152,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,40,US,>50K
19,Private,358631,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,US,<=50K
50,Private,185354,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35,US,<=50K
33,Private,336061,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,<=50K
49,Private,149949,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1876,40,US,<=50K
30,Private,59496,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,<=50K
23,Private,32950,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,US,<=50K
44,Private,109912,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,32,US,>50K
24,Private,199555,Bachelors,11,Never-married,Sales,Unmarried,White,Male,0,0,5,US,<=50K
28,Private,91299,Bachelors,11,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,45,US,<=50K
56,Private,99359,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1617,40,US,<=50K
38,Private,242559,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,US,<=50K
20,Private,286391,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Female,2176,0,20,US,<=50K
82,Private,132870,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,4356,18,US,<=50K
52,Government,22428,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,US,>50K
32,Private,239150,Bachelors,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,US,<=50K
37,Private,170563,Bachelors,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,32,US,<=50K
36,Private,173542,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
39,Private,286026,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
30,Private,72887,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,3411,0,40,US,<=50K
49,Government,163229,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,US,<=50K
40,Government,165726,Bachelors,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,US,<=50K
42,Private,70055,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,US,<=50K
35,Private,184655,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,US,<=50K
39,Private,139906,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,81,US,<=50K
32,Government,198211,Bachelors,11,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,US,<=50K
22,Private,146540,HS-grad,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,US,<=50K
53,Government,132304,Bachelors,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
25,Private,190916,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,US,<=50K
44,Private,755858,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,US,>50K
52,Private,127315,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
42,Government,304302,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,US,<=50K
34,Private,184942,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,US,<=50K
27,Private,267989,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,<=50K
37,Private,188377,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,US,<=50K
39,Government,221059,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,Other,Female,7688,0,38,US,>50K
26,Private,340787,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,<=50K
48,Private,140782,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,38,US,>50K
57,Private,169071,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,28,US,<=50K
36,self-employed,151094,Bachelors,11,Separated,Exec-managerial,Not-in-family,White,Male,0,0,48,US,<=50K
27,Private,122922,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,US,<=50K
17,Private,151141,HS-grad,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,US,<=50K
30,Private,136651,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
37,Private,177285,Bachelors,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,48,US,>50K
31,Government,128016,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,US,<=50K
23,Private,200318,Bachelors,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,US,<=50K
32,Private,250354,HS-grad,6,Never-married,Craft-repair,Other-relative,White,Male,0,0,45,US,<=50K
58,Private,191069,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
31,Private,27856,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,8,US,<=50K
44,Private,523484,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,US,>50K
39,Government,257175,Bachelors,13,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,US,<=50K
59,Private,174864,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,45,US,>50K
42,Private,196029,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,US,>50K
45,Private,200471,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,US,<=50K
20,Private,353195,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,US,<=50K
35,Private,222868,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,<=50K
50,Private,221791,Bachelors,12,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,US,<=50K
56,Private,197114,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,US,<=50K
48,Private,160220,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
58,self-employed,274917,Masters,14,Widowed,Other-service,Not-in-family,White,Female,0,0,15,US,<=50K
32,Private,348460,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,<=50K
23,Private,112683,Bachelors,10,Never-married,Sales,Own-child,White,Female,0,0,12,US,<=50K
48,Private,345831,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,US,<=50K
33,Private,105370,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,70,US,<=50K
48,Private,345006,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K
55,Private,195329,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,2202,0,35,Italy,<=50K
40,Government,108765,Bachelors,11,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,US,<=50K
50,Private,138022,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,<=50K
52,self-employed,175029,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,US,<=50K
19,Private,189574,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,US,<=50K
55,self-employed,141409,HS-grad,6,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,US,>50K
36,self-employed,186035,Masters,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,US,>50K
39,Private,165235,Bachelors,13,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
22,Private,105043,Bachelors,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,US,<=50K
44,Private,230684,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,US,>50K
34,Private,345705,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1408,38,US,<=50K
33,Private,248584,Bachelors,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,US,<=50K
55,Private,436861,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,14084,0,40,US,>50K
35,Private,200153,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
50,Private,398625,HS-grad,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,US,<=50K
43,Private,114043,Bachelors,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,US,<=50K
29,Private,169544,Bachelors,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,US,<=50K
56,Private,343849,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,US,<=50K
33,Private,162572,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,US,>50K
24,Private,291578,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,US,<=50K
46,Private,136162,Bachelors,11,Divorced,Sales,Unmarried,White,Female,0,0,40,US,<=50K
60,self-employed,376133,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,15024,0,15,US,>50K
48,self-employed,302612,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,US,<=50K
65,Government,240166,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,US,<=50K
29,Private,193152,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1408,40,US,<=50K
42,Private,248094,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,43,US,<=50K
44,Private,119281,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
73,self-employed,300404,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,6,US,>50K
21,Private,82847,Bachelors,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,US,<=50K
32,self-employed,161153,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1902,55,US,>50K
43,Government,287008,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,35,US,>50K
21,Private,654141,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,32,US,<=50K
30,Private,252646,Bachelors,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,20,US,<=50K
54,Private,171924,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,US,<=50K
19,Private,219742,Bachelors,10,Never-married,Other-service,Own-child,White,Female,0,0,15,US,<=50K
55,Government,153788,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,US,<=50K
20,Private,60639,Bachelors,10,Never-married,Sales,Own-child,White,Female,0,0,28,US,<=50K
53,Private,96062,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Greece,<=50K
51,Private,165614,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,US,>50K
33,Private,159888,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,<=50K
62,Private,110586,Bachelors,10,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,40,US,<=50K
24,self-employed,143062,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,US,<=50K
17,self-employed,413557,HS-grad,5,Never-married,Sales,Own-child,White,Female,0,0,40,US,<=50K
26,Private,137658,Bachelors,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,US,<=50K
36,Private,398931,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,US,<=50K
32,Private,311764,HS-grad,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,US,<=50K
58,Private,98725,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
38,Private,140854,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,US,>50K
26,Government,352768,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,US,<=50K
60,Private,142494,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,US,>50K
27,Private,210313,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Guatemala,<=50K
38,Private,194538,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,US,>50K
37,self-employed,26698,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,1485,44,US,>50K
28,Private,211032,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,US,<=50K
38,self-employed,107909,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
29,Private,136077,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,US,>50K
19,Private,184737,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,1721,40,US,<=50K
28,Private,214689,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,25,US,<=50K
40,self-employed,93793,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,>50K
26,Private,247025,Bachelors,11,Divorced,Craft-repair,Own-child,White,Male,0,0,40,US,<=50K
43,Private,284403,Bachelors,12,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,US,<=50K
29,Private,221977,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,>50K
25,Government,339956,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,US,<=50K
29,Private,161097,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,US,>50K
60,Private,223696,HS-grad,2,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,38,Dominican-Republic,<=50K
31,Private,234500,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,<=50K
51,Government,97005,HS-grad,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,<=50K
18,Private,242615,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,US,<=50K
36,Private,174938,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,0,0,20,US,<=50K
35,Private,160120,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
48,Private,193775,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Male,0,0,38,US,>50K
78,self-employed,59583,HS-grad,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,US,<=50K
72,Private,157913,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,17,US,<=50K
24,Private,308205,Bachelors,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,US,<=50K
36,Private,201769,HS-grad,7,Never-married,Protective-serv,Not-in-family,Black,Male,13550,0,40,US,>50K
48,Private,330470,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,US,<=50K
28,Private,184078,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
26,Private,123384,Masters,14,Never-married,Other-service,Own-child,White,Female,0,0,40,US,<=50K
29,Private,330132,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,60,US,<=50K
47,Private,274720,HS-grad,3,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Jamaica,<=50K
50,Private,129673,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,US,>50K
35,Government,205584,HS-grad,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
17,Private,327127,HS-grad,7,Never-married,Transport-moving,Own-child,White,Male,0,0,20,US,<=50K
41,Private,225892,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,US,>50K
37,Private,224886,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,42,US,<=50K
35,Government,27763,HS-grad,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,40,US,<=50K
56,Private,73684,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
23,Private,107452,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,<=50K
33,Private,23871,Bachelors,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,US,<=50K
79,self-employed,309272,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
28,Private,469864,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,US,<=50K
55,Private,286230,HS-grad,7,Divorced,Sales,Own-child,White,Female,0,0,20,US,<=50K
59,Government,186308,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,<=50K
22,Private,113062,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,US,<=50K
19,Private,86150,HS-grad,7,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,19,Philippines,<=50K
41,Private,262038,HS-grad,3,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,<=50K
32,Private,279231,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,<=50K
45,Private,183786,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,US,<=50K
61,Private,339358,HS-grad,3,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,45,Mexico,<=50K
34,Private,287737,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,US,<=50K
43,self-employed,99203,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
38,Private,297449,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50,US,>50K
35,Private,113481,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,US,<=50K
65,Private,204042,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,20,US,<=50K
24,Private,43387,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,England,>50K
37,Private,99233,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,<=50K
34,self-employed,313729,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,US,<=50K
42,Private,99679,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,US,>50K
18,Private,169745,HS-grad,4,Never-married,Other-service,Own-child,White,Female,0,0,40,US,<=50K
43,Government,19914,Bachelors,10,Widowed,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,15,US,<=50K
31,Private,113543,Bachelors,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,US,>50K
19,Private,224241,Bachelors,10,Never-married,Sales,Own-child,White,Female,0,0,20,US,<=50K
40,self-employed,137367,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,<=50K
32,Private,263908,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,<=50K
47,Private,280798,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
32,Government,203849,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,<=50K
46,self-employed,62546,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,0,35,US,<=50K
