Age,workclass,fnlwgt,education,education-num,marital-status,Occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,gincome
45,Private,240554,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
55,Private,199067,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,42,US,>50K
49,Government,59612,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
49,Government,391585,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,US,>50K
46,Private,326857,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,2415,65,US,>50K
43,Private,203642,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,US,>50K
42,Private,154374,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,US,>50K
45,Government,60267,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
55,self-employed,76901,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,US,>50K
52,Private,117295,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
50,Private,205803,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,US,>50K
39,Private,154410,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
37,Private,190987,Bachelors,10,Married-civ-spouse,Sales,Wife,White,Female,7298,0,40,US,>50K
45,Private,225456,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,US,>50K
45,Private,170850,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,US,>50K
48,Government,493862,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,7298,0,38,US,>50K
36,Private,192939,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,US,>50K
45,Private,238567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,England,>50K
42,Private,107276,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,2444,40,US,>50K
58,Private,123436,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,US,>50K
30,self-employed,153549,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
61,self-employed,111563,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,US,>50K
27,Private,183627,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,US,>50K
39,Private,98941,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,US,>50K
44,Private,205474,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
53,Private,47396,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,US,>50K
43,Government,270721,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,US,>50K
57,Government,32694,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
37,Government,125933,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
63,Private,176696,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
38,Private,187847,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
41,Private,112181,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,12,US,>50K
31,Private,43819,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,43,US,>50K
58,Private,142076,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,4787,0,39,US,>50K
36,Private,189404,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,35,US,>50K
34,Private,277314,Bachelors,12,Married-civ-spouse,Sales,Husband,Black,Male,0,1902,50,US,>50K
44,Government,316120,Masters,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,US,>50K
50,Private,63000,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,US,>50K
37,Private,51264,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,France,>50K
45,Private,209912,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
44,Government,241851,Bachelors,11,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,40,US,>50K
37,Private,184964,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,US,>50K
38,Private,210866,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,US,>50K
48,Private,117849,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
64,self-employed,339321,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,US,>50K
37,Private,204277,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,48,US,>50K
55,Private,182460,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,35,US,>50K
43,Private,106760,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,Canada,>50K
47,Government,162187,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,US,>50K
66,Private,205724,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,US,>50K
70,self-employed,225780,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,US,>50K
54,Private,154728,Bachelors,11,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,US,>50K
38,Government,22245,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
33,Government,156015,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
38,self-employed,187411,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
25,Private,396633,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,56,US,>50K
45,Private,182313,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,US,>50K
30,Private,160634,Bachelors,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,US,>50K
41,self-employed,151990,Bachelors,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,US,>50K
48,Government,188081,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
41,self-employed,140365,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,US,>50K
35,Private,202950,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Iran,>50K
66,self-employed,197816,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605,0,40,US,>50K
52,Private,138497,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,US,>50K
24,Private,57711,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,US,>50K
40,Private,160369,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,45,US,>50K
29,Government,124953,Bachelors,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,US,>50K
46,Government,226871,Bachelors,13,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,50,US,>50K
44,Private,267717,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,45,US,>50K
44,Private,134120,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,>50K
33,Private,155781,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,US,>50K
48,Private,25468,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,99999,0,50,US,>50K
54,self-employed,96460,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,US,>50K
42,Private,325353,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,42,US,>50K
42,Government,266135,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,US,>50K
60,Government,194252,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,US,>50K
43,Private,63503,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
45,Private,160647,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,4687,0,35,US,>50K
28,Private,338376,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,US,>50K
49,self-employed,119565,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
36,Government,171482,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,US,>50K
40,self-employed,49249,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
57,self-employed,291529,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,13,US,>50K
34,Private,35644,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
36,Government,188236,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,>50K
40,Private,173590,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
51,Government,170579,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,>50K
47,Private,169549,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
24,Private,52242,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,US,>50K
27,Private,183523,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,>50K
51,Government,140035,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
40,self-employed,325159,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,US,>50K
26,Government,242464,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,3103,0,40,US,>50K
54,Private,155233,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,14084,0,40,US,>50K
53,Private,152810,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,US,>50K
80,Private,148623,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,US,>50K
41,Private,320984,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,US,>50K
40,Private,105794,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Female,14084,0,50,US,>50K
42,Private,190290,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
43,Private,213844,HS-grad,9,Married-AF-spouse,Craft-repair,Wife,Black,Female,0,0,42,US,>50K
38,Government,201410,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
28,Private,190525,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,US,>50K
51,Private,111939,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
32,Private,331539,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,>50K
32,Private,396745,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,48,US,>50K
37,Private,234901,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K
47,self-employed,265097,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,US,>50K
66,Private,169804,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,US,>50K
38,Private,58108,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
52,Government,238959,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,32,US,>50K
37,self-employed,111128,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,>50K
54,Government,312897,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,England,>50K
34,Private,160261,HS-grad,9,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,14084,0,35,China,>50K
66,Private,201197,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
49,Private,156926,Bachelors,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,US,>50K
56,self-employed,165881,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,US,>50K
58,Private,154950,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,US,>50K
54,Private,256908,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,US,>50K
41,self-employed,151089,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,55,US,>50K
43,Private,170525,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,14344,0,40,US,>50K
57,self-employed,34297,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
40,Private,180985,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
39,self-employed,34180,Bachelors,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,US,>50K
46,Government,367251,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,US,>50K
72,self-employed,172407,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,US,>50K
47,Government,220269,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,US,>50K
36,Private,181382,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,US,>50K
39,self-employed,239755,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,US,>50K
33,Private,318982,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
47,Private,274200,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,US,>50K
65,Private,150095,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
34,self-employed,28568,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,US,>50K
40,Government,182460,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,38,China,>50K
42,Government,52781,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,US,>50K
22,Private,231053,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,US,>50K
43,self-employed,198316,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
54,self-employed,172898,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,50,US,>50K
51,self-employed,111939,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,US,>50K
39,Private,186191,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,50,US,>50K
36,Private,186376,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,50,US,>50K
36,Private,184456,Masters,15,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,50,US,>50K
31,Private,201122,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,US,>50K
43,Private,150528,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
48,Private,247895,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,US,>50K
43,self-employed,33521,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,US,>50K
43,Private,182757,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
36,Private,136343,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
46,Private,127089,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,38,US,>50K
46,Government,124071,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,65,US,>50K
30,Government,295010,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,60,US,>50K
27,Private,265314,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,US,>50K
54,Private,123011,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Poland,>50K
56,Private,357118,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,US,>50K
42,Private,87284,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,35,US,>50K
46,Private,330087,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,US,>50K
49,self-employed,330874,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,US,>50K
62,self-employed,71467,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,US,>50K
40,Private,88909,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,US,>50K
45,Private,341995,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,42,US,>50K
43,Government,209544,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,10520,0,50,US,>50K
39,self-employed,343476,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,Japan,>50K
48,Government,167749,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,>50K
37,self-employed,352882,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,70,South,>50K
40,Private,365986,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,US,>50K
41,Private,106900,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1902,42,US,>50K
68,Private,165017,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Italy,>50K
64,Private,134378,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
51,Government,454063,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,US,>50K
41,Government,365986,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,US,>50K
28,Private,383322,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,>50K
44,self-employed,274562,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,14344,0,40,US,>50K
31,Private,111567,HS-grad,5,Never-married,Sales,Not-in-family,White,Male,0,0,43,US,>50K
43,Government,198096,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,US,>50K
49,self-employed,44671,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
41,Government,47858,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,US,>50K
38,Government,409200,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,US,>50K
38,Private,40077,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,>50K
32,Private,192039,Bachelors,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,US,>50K
45,Government,213646,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,US,>50K
45,Private,380922,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,US,>50K
61,Government,136787,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
32,Private,29933,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,US,>50K
50,self-employed,204402,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,US,>50K
51,self-employed,199005,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,US,>50K
59,Private,140569,Bachelors,10,Separated,Sales,Not-in-family,White,Male,14084,0,60,US,>50K
44,Private,125461,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
48,Private,101299,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
57,self-employed,146103,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
29,Government,383745,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1485,40,US,>50K
30,Government,182926,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,40,US,>50K
38,Government,223237,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
46,self-employed,220832,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,US,>50K
59,Private,70720,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,55,US,>50K
48,self-employed,181758,Doctorate,16,Never-married,Prof-specialty,Unmarried,White,Female,0,0,60,US,>50K
33,Private,222221,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,US,>50K
61,self-employed,219183,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
60,self-employed,336188,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,80,US,>50K
55,Private,197399,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,US,>50K
58,self-employed,112945,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,27828,0,40,US,>50K
46,Government,316205,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,US,>50K
51,Private,339905,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,US,>50K
43,self-employed,421837,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,Mexico,>50K
38,Private,187999,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,US,>50K
36,Private,231948,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,64,US,>50K
29,Private,79387,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,US,>50K
48,Government,110457,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
38,Private,172571,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,54,US,>50K
44,Private,203761,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,10520,0,40,US,>50K
40,Government,188436,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,US,>50K
31,Government,176998,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,US,>50K
57,Private,200316,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
29,Government,147256,Bachelors,12,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,US,>50K
44,Private,105862,Bachelors,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,70,US,>50K
65,Government,326691,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,US,>50K
37,self-employed,112497,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
38,self-employed,114835,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,US,>50K
32,Private,134886,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,>50K
38,Private,193815,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
42,self-employed,101593,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,US,>50K
47,Government,36169,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,US,>50K
40,Private,26892,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
30,Private,185027,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
37,Private,186434,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,US,>50K
58,Private,316000,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
22,Private,374313,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,US,>50K
30,Private,53285,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,US,>50K
58,Private,104613,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
51,Private,204447,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
43,Private,144778,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
51,Private,237630,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,50,US,>50K
41,Private,171550,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
29,Private,67218,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
33,Private,205152,Bachelors,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,US,>50K
31,Private,72630,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,50,US,>50K
43,Government,345969,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
45,Government,232997,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,US,>50K
49,Private,153536,Bachelors,10,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,44,US,>50K
51,Government,26832,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
31,Private,188096,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,72,US,>50K
48,self-employed,369522,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,US,>50K
32,Private,205152,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,40,US,>50K
44,Private,109912,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,32,US,>50K
52,Government,22428,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,US,>50K
36,Private,173542,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
39,Private,286026,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
44,Private,755858,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,US,>50K
52,Private,127315,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
39,Government,221059,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,Other,Female,7688,0,38,US,>50K
48,Private,140782,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,38,US,>50K
37,Private,177285,Bachelors,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,48,US,>50K
58,Private,191069,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
44,Private,523484,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,US,>50K
59,Private,174864,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,45,US,>50K
42,Private,196029,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,US,>50K
