Age,workclass,fnlwgt,education,education-num,marital-status,Occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,gincome
64,?,159938,HS-grad,9,Divorced,?,Not-in-family,White,Male,8614,0,40,US,>50K
41,?,254630,Bachelors,11,Divorced,?,Not-in-family,White,Male,0,0,80,US,<=50K
28,Private,177119,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,80,?,<=50K
65,?,200749,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,US,<=50K
23,?,154921,HS-grad,3,Never-married,?,Not-in-family,White,Male,0,0,50,US,<=50K
51,Private,145714,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,?,>50K
28,?,203260,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,8,US,<=50K
69,?,248248,HS-grad,2,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,34,Philippines,<=50K
74,Private,194312,HS-grad,5,Widowed,Craft-repair,Not-in-family,White,Male,0,0,10,?,<=50K
62,?,55621,Bachelors,10,Married-civ-spouse,?,Husband,Black,Male,0,0,35,US,>50K
20,?,133061,HS-grad,5,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
20,?,369678,HS-grad,9,Never-married,?,Not-in-family,Other,Male,0,0,43,US,<=50K
69,?,159077,HS-grad,7,Married-civ-spouse,?,Husband,White,Male,0,0,48,US,<=50K
33,Government,222654,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,66,?,<=50K
56,Private,251836,HS-grad,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
19,?,134974,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,20,US,<=50K
46,?,202560,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,US,>50K
21,?,41356,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,35,US,<=50K
19,?,129586,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
19,?,119234,Bachelors,10,Never-married,?,Other-relative,White,Female,0,0,15,US,<=50K
23,?,218415,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,10,US,<=50K
57,?,366563,Bachelors,10,Divorced,?,Not-in-family,White,Female,0,0,40,US,<=50K
26,?,130832,Bachelors,13,Never-married,?,Unmarried,White,Female,0,0,10,US,<=50K
21,?,262062,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
45,Private,199058,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,?,<=50K
39,self-employed,160120,Doctorate,16,Divorced,Adm-clerical,Other-relative,Other,Male,0,0,40,?,<=50K
46,Private,126513,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,?,<=50K
34,?,177304,HS-grad,6,Divorced,?,Not-in-family,White,Male,0,0,40,Columbia,<=50K
34,?,205256,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2885,0,80,US,<=50K
43,Private,95634,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,45,?,<=50K
22,?,214238,HS-grad,4,Never-married,?,Unmarried,White,Female,0,0,40,Mexico,<=50K
20,?,347292,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,32,US,<=50K
20,Private,219835,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,30,?,<=50K
17,?,148769,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,40,US,<=50K
18,?,28311,HS-grad,7,Never-married,?,Own-child,White,Female,0,0,35,US,<=50K
51,?,172175,Doctorate,16,Never-married,?,Not-in-family,White,Male,0,2824,40,US,>50K
17,?,34088,HS-grad,8,Never-married,?,Own-child,White,Female,0,0,25,US,<=50K
43,Private,195212,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,?,<=50K
35,Private,186126,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,?,<=50K
62,?,123992,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
46,?,37672,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,15,US,<=50K
33,?,119918,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,45,?,<=50K
72,?,173427,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Cuba,<=50K
52,Private,178983,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K
24,?,33339,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,20,US,<=50K
79,?,163140,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,>50K
26,?,131777,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2002,40,US,<=50K
23,?,146399,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,55,US,<=50K
21,?,162160,Bachelors,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
28,?,205562,Masters,14,Never-married,?,Not-in-family,Black,Female,0,0,40,US,<=50K
68,?,65730,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,US,<=50K
48,self-employed,162236,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,?,>50K
18,?,195981,HS-grad,9,Widowed,?,Own-child,White,Male,0,0,40,US,<=50K
49,Private,133917,Bachelors,11,Never-married,Sales,Other-relative,Black,Male,0,0,40,?,<=50K
20,?,211968,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,45,US,<=50K
20,?,34321,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,30,US,<=50K
20,?,163911,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
36,?,28160,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,US,<=50K
17,?,181337,HS-grad,6,Never-married,?,Own-child,Other,Female,0,0,20,US,<=50K
36,?,139770,Bachelors,10,Divorced,?,Own-child,White,Female,0,0,32,US,<=50K
38,?,338212,Bachelors,10,Married-civ-spouse,?,Wife,White,Female,0,0,20,US,<=50K
38,?,181705,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,24,US,<=50K
18,?,266287,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,25,US,<=50K
81,?,89015,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,18,US,<=50K
18,?,256179,Bachelors,10,Never-married,?,Own-child,White,Male,594,0,10,US,<=50K
51,?,146325,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,28,US,<=50K
26,?,221626,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,40,US,<=50K
31,?,85077,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,1902,20,US,>50K
66,?,206560,HS-grad,9,Widowed,?,Not-in-family,Other,Female,0,0,35,Puerto-Rico,<=50K
23,?,381741,Bachelors,12,Never-married,?,Own-child,White,Male,0,1721,20,US,<=50K
73,?,84390,Bachelors,11,Married-spouse-absent,?,Not-in-family,White,Female,0,0,32,US,<=50K
28,?,149646,Bachelors,10,Divorced,?,Own-child,White,Female,0,0,20,?,<=50K
35,self-employed,193260,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K
30,?,197827,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
21,?,123727,Bachelors,10,Never-married,?,Not-in-family,White,Female,0,0,28,US,<=50K
47,?,34458,HS-grad,4,Married-civ-spouse,?,Husband,White,Male,0,0,10,US,<=50K
30,Private,144593,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,?,<=50K
44,?,136419,HS-grad,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
75,?,248833,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,2653,0,14,US,<=50K
72,?,289930,Bachelors,13,Separated,?,Not-in-family,White,Female,991,0,7,US,<=50K
29,Private,113870,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
20,?,117789,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
20,?,273701,Bachelors,10,Never-married,?,Other-relative,Black,Male,34095,0,10,US,<=50K
25,?,12285,Bachelors,10,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,US,<=50K
49,?,189885,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,40,US,<=50K
25,Private,164488,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,<=50K
66,?,99888,Bachelors,11,Widowed,?,Not-in-family,White,Female,0,0,40,US,<=50K
63,?,64448,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
34,Private,238305,Bachelors,10,Married-civ-spouse,Other-service,Wife,White,Female,0,1628,12,?,<=50K
44,Government,135056,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,16,?,<=50K
53,?,123011,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,>50K
19,?,32477,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,25,US,<=50K
41,Private,185057,Bachelors,11,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,?,<=50K
32,?,335427,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,20,US,>50K
75,?,36243,Doctorate,16,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
76,?,84755,Bachelors,10,Widowed,?,Unmarried,White,Female,0,0,40,US,<=50K
26,?,431861,HS-grad,6,Separated,?,Not-in-family,White,Male,0,0,40,US,<=50K
33,?,49593,Bachelors,10,Married-civ-spouse,?,Wife,Black,Female,0,0,30,US,<=50K
48,?,167381,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,25,US,<=50K
36,Private,177907,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,2176,0,20,?,<=50K
21,?,85733,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
33,?,152875,Bachelors,13,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,China,<=50K
49,?,178215,Bachelors,10,Widowed,?,Unmarried,White,Female,0,0,28,US,<=50K
47,self-employed,119471,HS-grad,4,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,40,?,<=50K
63,?,331527,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,US,<=50K
19,?,37085,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,30,US,<=50K
18,Private,205894,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,25,?,<=50K
39,self-employed,218490,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,50,?,>50K
78,?,91534,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,3,US,<=50K
21,?,121694,HS-grad,4,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
25,?,239120,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,13,US,<=50K
57,?,296516,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,50,US,<=50K
52,?,294691,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
43,Private,183765,Bachelors,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,?,>50K
41,?,29115,Bachelors,10,Widowed,?,Not-in-family,White,Female,0,0,20,US,<=50K
20,?,238685,HS-grad,7,Divorced,?,Not-in-family,White,Female,0,0,40,US,<=50K
61,?,139391,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,99999,0,30,US,>50K
41,Private,216968,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,?,<=50K
27,?,216479,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,24,US,>50K
46,?,206357,HS-grad,3,Married-civ-spouse,?,Wife,White,Female,0,0,40,Mexico,<=50K
48,?,184682,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,18,US,<=50K
30,?,33811,Bachelors,13,Married-civ-spouse,?,Wife,Other,Female,0,0,40,Taiwan,>50K
18,?,115258,HS-grad,7,Never-married,?,Own-child,White,Male,0,0,12,US,<=50K
65,?,117963,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,45,US,<=50K
24,?,376474,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
32,?,143699,Bachelors,10,Never-married,?,Unmarried,White,Female,0,0,40,US,<=50K
48,?,175653,Bachelors,12,Divorced,?,Not-in-family,White,Female,14084,0,40,US,>50K
18,?,118847,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,24,US,<=50K
47,?,109921,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,32,US,<=50K
44,?,109912,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,16,US,>50K
26,?,176967,HS-grad,7,Never-married,?,Not-in-family,White,Female,0,0,65,US,<=50K
62,?,54878,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,25,US,<=50K
64,?,45817,HS-grad,5,Married-civ-spouse,?,Husband,White,Male,0,0,50,US,<=50K
50,?,281504,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
26,Private,359327,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,?,<=50K
67,?,63552,HS-grad,4,Widowed,?,Not-in-family,White,Female,0,0,35,US,<=50K
66,?,37331,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,15,US,<=50K
71,?,128529,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,US,<=50K
46,?,148489,HS-grad,9,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
17,?,104025,HS-grad,7,Never-married,?,Own-child,White,Male,0,0,18,US,<=50K
43,?,152569,Bachelors,11,Widowed,?,Not-in-family,White,Female,0,2339,36,US,<=50K
21,?,278391,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,16,US,<=50K
32,Private,154571,Bachelors,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,?,<=50K
20,?,41035,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,20,US,<=50K
51,?,130667,HS-grad,9,Separated,?,Not-in-family,Black,Male,0,0,6,US,<=50K
36,?,128640,Bachelors,10,Married-civ-spouse,?,Wife,White,Female,0,0,25,US,<=50K
36,?,214896,HS-grad,5,Divorced,?,Unmarried,White,Female,0,0,40,Mexico,<=50K
59,?,556688,HS-grad,5,Divorced,?,Not-in-family,White,Female,0,0,12,US,<=50K
72,?,114761,HS-grad,4,Widowed,?,Unmarried,White,Female,0,0,20,US,<=50K
32,?,30499,Bachelors,13,Divorced,?,Unmarried,White,Female,0,0,32,US,<=50K
34,?,166545,Bachelors,10,Married-civ-spouse,?,Wife,White,Female,7688,0,6,US,>50K
67,?,37092,HS-grad,4,Married-civ-spouse,?,Husband,White,Male,0,0,4,US,<=50K
45,Private,129387,Bachelors,12,Divorced,Tech-support,Unmarried,White,Female,0,0,40,?,<=50K
32,?,143162,HS-grad,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,US,<=50K
22,?,31102,Bachelors,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,4,South,<=50K
28,?,424884,HS-grad,6,Separated,?,Not-in-family,White,Male,0,0,30,US,<=50K
19,?,46400,Bachelors,10,Never-married,?,Not-in-family,White,Female,0,0,24,US,<=50K
90,Private,311184,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,?,<=50K
19,?,46400,Bachelors,10,Never-married,?,Not-in-family,White,Female,0,0,32,US,<=50K
31,?,233371,HS-grad,9,Married-civ-spouse,?,Wife,Black,Female,0,0,45,US,<=50K
62,?,337721,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,US,<=50K
30,?,159589,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,46,US,>50K
62,?,176753,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
22,?,77873,HS-grad,5,Never-married,?,Not-in-family,White,Male,0,0,30,US,<=50K
72,?,194548,Bachelors,10,Married-spouse-absent,?,Not-in-family,White,Male,0,0,3,US,<=50K
22,?,287988,Bachelors,10,Never-married,?,Not-in-family,White,Male,0,0,15,US,<=50K
37,Private,196529,Bachelors,10,Widowed,Other-service,Not-in-family,White,Female,2354,0,40,?,<=50K
40,?,224361,HS-grad,5,Divorced,?,Unmarried,White,Female,0,0,5,Cuba,<=50K
66,?,196736,HS-grad,2,Never-married,?,Not-in-family,Black,Male,0,0,30,US,<=50K
69,?,254834,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,10605,0,10,US,>50K
43,Government,156996,Masters,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2415,55,?,>50K
31,Private,217962,Bachelors,10,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,?,<=50K
44,self-employed,116358,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,?,>50K
64,?,257790,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,38,US,<=50K
17,?,86786,HS-grad,6,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
57,?,176897,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,US,<=50K
65,?,178931,HS-grad,9,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,3818,0,40,US,<=50K
63,?,222289,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,7688,0,54,US,>50K
30,Private,144593,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,?,<=50K
80,?,172826,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,US,<=50K
30,?,147215,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,30,US,<=50K
42,?,109912,Bachelors,12,Never-married,?,Other-relative,White,Female,0,0,40,US,<=50K
29,Private,54411,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,?,<=50K
28,?,389857,HS-grad,9,Married-civ-spouse,?,Other-relative,White,Male,0,0,16,US,<=50K
33,?,192644,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
29,?,108775,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
27,?,251854,Bachelors,13,Married-civ-spouse,?,Wife,Black,Female,0,0,35,?,>50K
70,?,118630,Bachelors,11,Widowed,?,Unmarried,White,Female,0,0,35,US,<=50K
21,?,170070,Bachelors,10,Never-married,?,Not-in-family,White,Female,0,0,10,US,<=50K
42,Private,157367,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,?,<=50K
33,Private,160216,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,32,?,<=50K
60,?,41517,HS-grad,7,Married-spouse-absent,?,Unmarried,Black,Female,0,0,20,US,<=50K
65,?,315728,HS-grad,9,Widowed,?,Unmarried,White,Female,2329,0,75,US,<=50K
19,?,234519,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,35,US,<=50K
18,?,127388,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
59,?,409842,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,20,US,<=50K
31,?,182191,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,4064,0,30,Canada,<=50K
33,?,102130,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
43,Government,506329,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,40,?,>50K
50,self-employed,221336,Bachelors,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,?,<=50K
24,?,412156,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,Mexico,<=50K
48,?,151584,Bachelors,10,Never-married,?,Not-in-family,White,Male,8614,0,60,US,>50K
19,?,133983,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,20,US,<=50K
66,?,213477,HS-grad,4,Divorced,?,Not-in-family,White,Male,0,0,10,US,<=50K
58,?,37591,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,40,US,<=50K
18,?,163085,HS-grad,9,Separated,?,Own-child,White,Male,0,0,20,US,<=50K
30,?,159159,Bachelors,10,Married-civ-spouse,?,Wife,White,Female,0,0,30,US,<=50K
19,?,28967,Bachelors,10,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
44,Private,237993,Masters,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,?,<=50K
40,?,507086,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,32,US,<=50K
25,?,39901,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,60,US,<=50K
39,Private,144608,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,?,>50K
60,?,141580,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,US,>50K
39,Private,258276,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,3137,0,40,?,<=50K
57,Private,143030,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,?,<=50K
48,?,63466,HS-grad,9,Married-spouse-absent,?,Unmarried,White,Female,0,0,32,US,<=50K
45,?,119835,HS-grad,4,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,48,US,<=50K
18,?,214989,Bachelors,10,Never-married,?,Own-child,White,Female,0,1602,24,US,<=50K
69,?,323016,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,99999,0,40,US,>50K
17,?,280670,HS-grad,6,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
34,?,133278,HS-grad,8,Separated,?,Unmarried,Black,Female,0,0,53,US,<=50K
67,?,163726,HS-grad,3,Married-civ-spouse,?,Husband,White,Male,0,0,49,US,<=50K
36,self-employed,609935,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,48,?,<=50K
82,?,42435,HS-grad,6,Widowed,?,Not-in-family,White,Male,0,0,20,US,<=50K
35,?,98989,HS-grad,5,Divorced,?,Own-child,Amer-Indian-Eskimo,Male,0,0,38,US,<=50K
35,?,202683,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
69,?,337720,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,24,US,<=50K
41,Private,203943,HS-grad,8,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,?,<=50K
17,?,198797,HS-grad,7,Never-married,?,Own-child,White,Male,0,0,20,Peru,<=50K
22,?,117618,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,25,US,<=50K
30,Private,119164,Bachelors,13,Never-married,Other-service,Unmarried,White,Male,0,0,40,?,<=50K
41,?,344572,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,40,US,<=50K
39,Private,258037,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,?,<=50K
21,?,415913,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
21,Private,400635,Bachelors,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,?,<=50K
24,?,175069,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,50,US,<=50K
28,?,78388,HS-grad,6,Never-married,?,Own-child,White,Female,0,0,38,US,<=50K
38,Government,110426,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,?,>50K
72,?,76860,HS-grad,9,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,1,US,<=50K
46,?,177305,Bachelors,11,Married-civ-spouse,?,Wife,Black,Female,0,0,35,US,>50K
39,Private,165106,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,1564,50,?,>50K
33,Private,35309,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,?,<=50K
34,Private,317809,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,?,>50K
59,?,367984,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
58,?,266792,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,99999,0,40,US,>50K
23,?,263899,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,12,England,<=50K
19,?,258026,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,16,US,<=50K
64,?,211360,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,30,US,<=50K
63,Private,221072,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,?,<=50K
76,?,191024,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,US,<=50K
27,?,173800,Masters,14,Never-married,?,Unmarried,Asian-Pac-Islander,Male,0,0,20,Taiwan,<=50K
27,Private,133929,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,?,<=50K
54,?,185936,HS-grad,5,Divorced,?,Not-in-family,White,Female,0,0,15,US,<=50K
28,?,113635,HS-grad,7,Never-married,?,Not-in-family,White,Male,0,0,30,US,<=50K
54,?,172991,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
29,?,256211,HS-grad,2,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
40,?,170649,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,8,US,<=50K
64,?,50171,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,10,US,<=50K
36,Private,150601,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,<=50K
49,?,52590,HS-grad,9,Never-married,?,Not-in-family,Black,Male,0,0,40,US,<=50K
56,Private,215839,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,?,<=50K
22,?,255969,HS-grad,8,Never-married,?,Not-in-family,White,Male,0,0,48,US,<=50K
70,?,346053,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
58,self-employed,147653,HS-grad,6,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1977,35,?,>50K
38,Private,152237,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,?,>50K
22,?,228480,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,20,US,<=50K
63,Private,339755,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,>50K
17,?,161981,HS-grad,6,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
35,Private,126675,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,46,?,<=50K
47,?,83046,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,18,US,<=50K
29,Private,46609,HS-grad,6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,?,<=50K
17,?,170320,HS-grad,7,Never-married,?,Own-child,White,Female,0,0,8,US,<=50K
49,?,407495,HS-grad,9,Married-spouse-absent,?,Not-in-family,White,Male,0,0,70,US,<=50K
61,?,226989,HS-grad,9,Divorced,?,Not-in-family,White,Male,4865,0,40,US,<=50K
64,?,49194,HS-grad,7,Married-civ-spouse,?,Husband,White,Male,0,0,30,US,<=50K
20,?,117618,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
42,?,234277,HS-grad,9,Married-spouse-absent,?,Not-in-family,White,Male,0,0,35,US,<=50K
55,?,270228,Bachelors,12,Married-civ-spouse,?,Husband,Black,Male,7688,0,40,US,>50K
29,?,153167,Bachelors,10,Never-married,?,Own-child,Black,Female,0,0,40,US,<=50K
38,?,273285,HS-grad,7,Never-married,?,Not-in-family,White,Female,0,0,32,US,<=50K
